794	74	608	10	-78	17	875	130	-491	-92	389	-82	24	12	0
799	77	620	6	-71	12	891	139	-490	-114	394	-63	25	12	6
799	77	620	6	-71	12	908	145	-485	-139	390	-55	28	11	4
803	79	628	0	-61	7	908	145	-485	-139	390	-55	24	11	6
803	79	628	0	-61	7	931	149	-488	-153	387	-38	26	13	1
809	84	636	-6	-48	2	931	149	-488	-153	387	-38	26	10	2
815	90	643	-10	-32	-6	945	151	-488	-172	384	-20	25	14	4
815	90	643	-10	-32	-6	945	151	-488	-172	384	-20	25	14	4
822	91	652	10	-10	-12	954	157	-482	-186	385	-1	23	12	0
822	91	652	10	-10	-12	954	157	-482	-186	385	-1	23	12	0
825	84	661	36	11	-17	956	163	-479	-209	380	11	25	11	2
825	84	661	36	11	-17	953	170	-475	-239	370	21	22	16	2
823	75	670	48	32	-21	953	170	-475	-239	370	21	24	14	2
813	63	680	43	50	-31	950	174	-468	-274	355	33	26	11	6
813	63	680	43	50	-31	950	174	-468	-274	355	33	22	18	0
803	53	685	36	59	-37	948	177	-462	-290	342	33	23	15	4
803	53	685	36	59	-37	948	177	-462	-290	342	33	23	15	4
793	44	688	32	66	-39	944	174	-453	-298	319	26	23	13	2
793	44	688	32	66	-39	944	174	-453	-298	319	26	23	13	2
782	42	688	28	45	-35	943	172	-447	-301	306	19	24	12	2
782	42	688	28	45	-35	944	169	-442	-276	302	15	22	16	4
772	44	683	11	51	-50	944	169	-442	-276	302	15	24	16	3
767	47	668	30	60	-47	937	173	-429	-248	301	1	24	12	5
767	47	668	30	60	-47	937	173	-429	-248	301	1	24	12	5
763	46	655	86	91	-55	930	177	-419	-242	299	-12	24	16	0
763	46	655	86	91	-55	930	177	-419	-242	299	-12	24	16	0
761	38	662	146	121	-55	920	182	-406	-228	297	-33	25	15	5
761	38	662	146	121	-55	911	187	-398	-216	298	-51	22	14	4
758	33	653	147	134	-52	911	187	-398	-216	298	-51	21	9	6
747	34	634	136	104	-54	902	191	-386	-198	303	-67	24	17	0
747	34	634	136	104	-54	902	191	-386	-198	303	-67	24	17	0
735	38	629	148	87	-53	888	194	-371	-186	308	-93	28	8	1
735	38	629	148	87	-53	888	194	-371	-186	308	-93	28	8	1
723	41	622	129	87	-54	877	197	-361	-175	311	-119	23	11	0
723	41	622	129	87	-54	868	199	-349	-166	325	-147	25	12	8
708	38	614	127	69	-59	868	199	-349	-166	325	-147	24	13	4
697	33	615	128	52	-66	862	200	-338	-168	339	-170	24	11	3
697	33	615	128	52	-66	862	200	-338	-168	339	-170	24	11	3
688	28	626	147	37	-68	857	196	-322	-162	360	-198	24	18	6
688	28	626	147	37	-68	851	196	-315	-155	383	-214	24	15	4
682	37	610	151	15	-65	851	196	-315	-155	383	-214	24	14	6
678	48	589	148	-14	-69	844	199	-302	-168	410	-232	20	12	0
678	48	589	148	-14	-69	844	199	-302	-168	410	-232	22	16	2
671	54	574	121	-50	-74	832	201	-285	-187	437	-256	24	12	6
671	54	574	121	-50	-74	832	201	-285	-187	437	-256	24	12	6
657	55	566	89	-107	-89	824	198	-273	-201	459	-276	24	12	0
651	54	562	78	-128	-92	812	191	-267	-199	485	-303	23	12	9
651	54	562	78	-128	-92	812	191	-267	-199	485	-303	24	13	4
642	58	551	55	-181	-94	803	183	-266	-186	511	-324	21	13	0
642	58	551	55	-181	-94	803	183	-266	-186	511	-324	21	13	0
634	68	536	-4	-234	-101	794	174	-264	-159	546	-337	25	10	9
630	77	521	-64	-301	-109	781	159	-262	-137	589	-353	23	14	4
630	77	521	-64	-301	-109	781	159	-262	-137	589	-353	23	16	8
627	85	504	-110	-362	-111	773	145	-260	-115	624	-370	25	11	0
627	85	504	-110	-362	-111	763	127	-262	-76	667	-382	25	14	2
620	91	486	-154	-436	-102	763	127	-262	-76	667	-382	24	14	4
615	95	476	-193	-508	-94	758	109	-268	-42	702	-391	23	10	5
615	95	476	-193	-508	-94	758	109	-268	-42	702	-391	23	10	5
611	96	467	-227	-576	-89	756	92	-278	3	730	-399	25	14	6
611	96	467	-227	-576	-89	761	71	-294	59	761	-413	22	14	4
611	94	465	-291	-656	-89	761	71	-294	59	761	-413	25	16	7
613	91	465	-347	-729	-92	771	57	-303	98	790	-410	24	12	4
613	91	465	-347	-729	-92	771	57	-303	98	790	-410	24	12	4
619	86	466	-392	-808	-99	777	49	-308	163	825	-395	21	14	4
619	86	466	-392	-808	-99	773	45	-313	163	825	-395	25	13	6
628	86	462	-438	-886	-93	773	45	-313	185	827	-412	25	12	9
645	86	465	-457	-925	-90	793	39	-316	210	837	-408	23	14	5
645	86	465	-457	-925	-90	793	39	-316	210	837	-408	23	14	5
665	87	468	-467	-959	-98	829	35	-313	254	827	-394	23	8	0
665	87	468	-467	-959	-98	829	35	-313	254	827	-394	23	8	0
685	92	466	-448	-1015	-83	844	41	-306	248	796	-376	25	14	8
723	88	463	-432	-1043	-110	862	47	-295	242	749	-311	23	14	8
723	88	463	-432	-1043	-110	862	47	-295	242	749	-311	23	12	3
750	86	462	-392	-1114	-131	879	57	-282	196	697	-250	22	14	11
750	86	462	-392	-1114	-131	884	77	-268	128	639	-184	23	13	5
797	81	480	-346	-1007	-113	884	77	-268	128	639	-184	24	19	2
841	89	503	-286	-962	-85	888	99	-257	-3	577	-79	25	15	0
841	89	503	-286	-962	-85	888	99	-257	-3	577	-79	25	15	0
860	88	529	-254	-911	-34	893	110	-256	-135	531	15	22	14	3
860	88	529	-254	-911	-34	888	114	-237	-135	531	15	24	11	6
863	96	536	-232	-849	25	888	114	-237	-299	455	134	24	14	7
838	130	512	-214	-796	96	878	97	-222	-398	415	223	25	13	2
838	130	512	-214	-796	96	878	97	-222	-398	415	223	25	13	2
811	179	548	-214	-692	126	958	106	-79	-429	348	284	30	13	4
811	179	548	-214	-692	126	1398	271	286	-429	348	284	29	10	4
835	214	690	-251	-543	141	1398	271	286	-223	252	379	30	13	3
1009	226	1083	-71	-53	148	1922	655	549	-37	-21	300	31	16	2
1009	226	1083	-71	-53	148	1922	655	549	-37	-21	300	31	16	2
1341	154	1515	322	568	137	2063	726	521	-16	-347	389	32	11	2
1840	-113	1717	322	568	137	1730	475	268	76	-481	437	33	16	1
1840	-113	1717	283	851	296	1730	475	268	76	-481	437	30	12	0
1998	-192	1096	329	-4	385	1314	315	23	270	-468	605	28	19	2
1998	-192	1096	329	-4	385	1314	315	23	270	-468	605	28	19	2
1710	26	633	288	-259	305	929	234	-145	450	-315	729	32	11	1
1282	136	559	-213	-261	102	706	190	-208	482	-279	701	30	16	6
1282	136	559	-213	-261	102	706	190	-208	482	-279	701	30	16	6
828	276	198	-1085	33	-202	610	232	-257	284	-347	519	35	16	4
828	276	198	-1085	33	-202	787	221	-309	69	-373	553	36	13	7
547	358	-7	-1815	-54	-176	787	221	-309	69	-373	553	36	12	0
373	345	132	-1431	8	45	949	146	-318	4	-339	487	36	16	6
373	345	132	-1431	8	45	949	146	-318	4	-339	487	36	16	6
356	231	375	-761	80	156	1024	102	-289	-64	-325	407	36	13	2
356	231	375	-761	80	156	1064	91	-266	-231	-355	522	37	7	0
485	82	367	-853	-170	111	1064	91	-266	-231	-355	522	36	8	3
681	-136	251	-1021	-321	77	1018	-9	-309	-726	-513	523	42	9	7
681	-136	251	-1021	-321	77	1018	-9	-309	-726	-513	523	42	9	7
1013	-414	144	-700	-373	60	1012	-117	-372	-744	-558	590	37	13	1
1266	-592	132	-277	-451	150	1023	-157	-367	-643	-544	635	38	12	0
1266	-592	132	-277	-451	150	1023	-157	-367	-643	-544	635	38	12	4
1377	-678	122	-69	-487	284	1061	-184	-340	-528	-536	515	37	9	2
1307	-631	113	-26	-467	308	1106	-214	-348	-399	-493	377	39	13	7
1307	-631	113	-26	-467	308	1106	-214	-348	-399	-493	377	39	10	1
1182	-519	156	136	-444	184	1096	-265	-369	-16	-452	339	38	16	0
1071	-384	194	136	-444	184	1063	-276	-398	308	-382	355	38	14	4
1071	-384	194	154	-461	61	1063	-276	-398	308	-382	355	39	17	3
997	-222	194	19	-512	64	1039	-213	-406	581	-329	368	41	15	3
997	-222	194	19	-512	64	1026	-84	-398	659	-255	348	40	14	3
985	-116	195	3	-510	144	1026	-84	-398	659	-255	348	39	12	9
982	-47	203	35	-520	219	1003	48	-395	546	-236	352	40	13	0
982	-47	203	35	-520	219	1003	48	-395	546	-236	352	40	13	0
975	-19	191	30	-533	245	967	169	-391	268	-253	337	40	14	3
975	-19	191	30	-533	245	948	195	-391	54	-263	322	40	7	0
952	-17	167	-26	-534	216	948	195	-391	54	-263	322	38	13	0
939	-24	148	-124	-549	169	945	152	-408	-110	-289	291	39	14	5
939	-24	148	-124	-549	169	945	152	-408	-110	-289	291	39	14	5
937	-40	142	-205	-599	135	960	90	-417	-249	-257	307	38	16	8
937	-40	142	-205	-599	135	981	40	-418	-305	-237	301	37	17	4
960	-74	139	-286	-659	83	981	40	-418	-305	-237	301	37	14	2
1001	-115	124	-312	-708	67	1006	-18	-399	-344	-223	278	39	11	4
1001	-115	124	-312	-708	67	1006	-18	-399	-344	-223	278	39	11	4
1042	-162	109	-316	-767	75	1022	-54	-389	-334	-202	247	38	13	6
