740	110	-304	1203	711	498	454	3	-659	1218	2133	-370	34	18	9
710	108	-303	1284	661	430	521	60	-634	1323	2267	-351	32	14	3
685	115	-294	1251	646	335	570	81	-638	1400	2402	-365	33	16	0
685	115	-294	1251	646	335	570	81	-638	1400	2402	-365	35	18	5
676	102	-293	1218	553	334	590	64	-664	1569	2557	-406	32	14	6
676	102	-293	1218	553	334	590	64	-664	1569	2557	-406	32	14	6
667	116	-274	1099	495	276	601	131	-686	1544	2668	-398	36	17	5
651	142	-254	1010	417	214	590	206	-701	1334	2757	-443	32	13	3
651	142	-254	1010	417	214	590	206	-701	1334	2757	-443	32	13	3
655	167	-240	971	309	183	587	258	-717	1087	2817	-499	32	12	0
640	209	-209	909	294	176	620	275	-744	717	2895	-559	36	15	2
640	209	-209	909	294	176	620	275	-744	717	2895	-559	36	15	2
608	259	-172	816	179	184	681	273	-768	535	2981	-627	33	14	9
608	259	-172	816	179	184	732	285	-775	343	3026	-667	34	13	5
590	284	-150	723	120	182	732	285	-775	343	3026	-667	35	13	6
584	300	-126	584	39	191	831	302	-781	-37	3096	-699	35	16	4
584	300	-126	584	39	191	831	302	-781	-37	3096	-699	35	16	4
577	313	-97	408	-45	210	906	329	-778	-394	3128	-709	33	17	3
569	321	-76	265	-77	219	984	328	-766	-836	3135	-629	34	18	7
569	321	-76	265	-77	219	984	328	-766	-836	3135	-629	33	14	4
568	323	-60	92	-114	232	1016	313	-739	-1118	3125	-516	34	16	8
568	323	-60	92	-114	232	1045	281	-706	-1118	3125	-516	34	16	9
576	319	-49	-66	-189	237	1045	281	-706	-1320	3083	-378	34	15	3
597	320	-34	-141	-228	230	1100	229	-656	-1366	3007	-192	34	16	4
597	320	-34	-141	-228	230	1100	229	-656	-1366	3007	-192	34	16	4
637	325	-1	-222	-284	197	1119	201	-592	-1370	2884	-39	33	18	2
716	329	56	-324	-373	183	1127	176	-520	-1399	2695	113	33	17	1
716	329	56	-324	-373	183	1127	176	-520	-1399	2695	113	33	17	1
814	316	176	-199	-312	77	1134	129	-487	-1269	2537	215	33	16	5
900	299	302	35	-273	-70	1116	91	-457	-1049	2344	264	33	21	1
900	299	302	35	-273	-70	1116	91	-457	-1049	2344	264	33	21	1
1018	245	414	267	-284	-222	1093	47	-420	-723	2016	248	33	18	6
1186	96	550	345	-170	-187	1090	-35	-483	-443	1783	137	36	10	3
1186	96	550	345	-170	-187	1090	-35	-483	-443	1783	137	34	21	0
1244	-19	671	358	-41	-35	1036	-126	-515	-116	1530	-66	34	16	4
1244	-19	671	358	-41	-35	1036	-126	-515	-116	1530	-66	34	16	4
1219	-95	805	475	-92	85	881	-74	-446	165	1182	-79	34	17	8
1157	-166	978	699	-117	127	669	-10	-321	388	759	-55	33	14	0
1157	-166	978	699	-117	127	669	-10	-321	388	759	-55	33	14	0
1149	-181	1042	423	-50	119	444	5	-206	817	227	13	33	16	3
1170	-171	977	3	-78	42	348	30	-200	1113	-170	103	34	9	1
1170	-171	977	3	-78	42	348	30	-200	1113	-170	103	35	21	4
1206	-173	819	-137	-157	-90	371	6	-310	1275	-554	166	35	21	5
1206	-173	819	-137	-157	-90	371	6	-310	1275	-554	166	35	21	5
1145	-167	719	276	-140	-115	441	-41	-441	1344	-808	196	34	15	7
1052	-187	649	878	-249	-97	572	-46	-539	1386	-948	232	37	13	7
1052	-187	649	878	-249	-97	572	-46	-539	1386	-948	232	37	14	6
927	-161	528	1266	-469	74	780	-36	-545	1509	-982	235	36	20	4
854	-41	338	1266	-469	74	1074	27	-324	1274	-582	135	39	19	4
854	-41	338	1104	-419	133	1074	27	-324	1274	-582	135	40	17	3
839	116	58	688	-650	193	1640	382	84	1888	-38	-231	43	15	2
839	116	58	688	-650	193	1640	382	84	1888	-38	-231	43	15	2
1015	352	-242	282	-1134	-1	2046	533	38	2228	82	-124	46	18	4
1267	497	-471	-284	-1353	80	1816	376	-329	1950	-339	152	51	5	2
1267	497	-471	-284	-1353	80	1816	376	-329	1950	-339	152	51	15	0
1472	521	-821	-763	-1684	82	1447	756	-409	1806	-492	316	56	20	5
1754	416	-1056	454	-1188	-424	1227	972	-232	1224	-654	288	60	17	9
1754	416	-1056	454	-1188	-424	1227	972	-232	1224	-654	288	62	17	4
1804	321	-844	1696	-447	-228	1222	776	-271	738	-807	358	64	13	3
1601	290	-401	1831	33	119	1188	535	-345	631	-805	450	64	18	3
1601	290	-401	1831	33	119	1188	535	-345	631	-805	450	64	14	7
1260	266	118	1472	-6	268	1052	268	-373	633	-741	407	64	18	3
1260	266	118	1472	-6	268	943	-75	-388	633	-741	407	67	11	2
969	264	292	1112	-100	178	943	-75	-388	660	-648	322	66	18	4
685	258	264	582	-185	112	1015	-303	-363	769	-552	304	66	16	4
685	258	264	582	-185	112	1015	-303	-363	769	-552	304	66	16	4
442	158	30	-6	-383	125	1104	-445	-288	819	-408	237	67	21	0
371	42	-241	-115	-527	113	1086	-414	-248	602	-412	225	68	20	6
371	42	-241	-115	-527	113	1086	-414	-248	602	-412	225	69	17	3
411	-79	-541	-72	-982	41	1097	-308	-263	418	-418	264	69	16	4
411	-79	-541	-72	-982	41	1106	-59	-249	418	-418	264	70	17	2
662	-309	-856	-342	-1397	24	1106	-59	-249	132	-403	327	68	21	6
972	-517	-912	-832	-1368	172	1076	121	-201	-253	-422	385	69	19	4
972	-517	-912	-832	-1368	172	1076	121	-201	-253	-422	385	69	19	4
1139	-573	-778	-992	-1183	137	1033	204	-167	-693	-468	407	68	19	1
1180	-569	-514	-480	-919	72	1021	156	-131	-813	-489	390	68	16	10
1180	-569	-514	-480	-919	72	1021	156	-131	-813	-489	390	68	16	10
1178	-550	-304	-330	-714	52	1022	53	-75	-697	-495	320	68	17	4
1166	-492	-122	-453	-528	53	1005	-76	8	-359	-494	221	66	21	8
1166	-492	-122	-453	-528	53	1005	-76	8	-359	-494	221	66	21	8
1130	-385	-34	-421	-483	111	971	-138	81	-97	-510	159	65	17	2
1016	-174	-6	-300	-540	62	980	-145	121	259	-494	127	64	24	8
1016	-174	-6	-300	-540	62	980	-145	121	259	-494	127	64	24	8
1007	1	-39	-112	-565	130	959	-78	148	254	-522	129	61	14	3
1007	1	-39	-112	-565	130	959	-78	148	254	-522	129	61	14	3
979	143	-56	-100	-459	128	958	14	153	124	-563	164	60	20	0
979	277	-45	-26	-398	138	961	124	140	-195	-629	212	60	22	4
979	277	-45	-26	-398	138	961	124	140	-195	-629	212	60	22	4
968	295	-10	-94	-315	141	960	193	109	-494	-676	251	58	20	4
968	295	-10	-94	-315	141	970	208	49	-494	-676	251	58	17	5
974	252	33	-197	-376	188	970	208	49	-764	-725	293	58	22	7
960	207	83	-556	-443	243	986	179	-4	-864	-743	308	56	19	5
960	207	83	-556	-443	243	986	179	-4	-864	-743	308	56	19	5
926	174	92	-808	-538	263	987	134	-46	-844	-750	286	57	18	6
926	174	92	-808	-538	263	975	98	-80	-844	-750	286	57	11	5
888	156	59	-1025	-622	238	975	98	-80	-785	-749	239	55	18	2
869	106	-19	-1219	-735	213	969	121	-93	-780	-750	211	55	18	2
869	106	-19	-1219	-735	213	969	121	-93	-780	-750	211	55	18	2
869	57	-83	-1234	-739	144	950	111	-104	-697	-765	171	53	20	0
884	21	-134	-1135	-718	58	939	97	-103	-592	-765	141	52	17	4
884	21	-134	-1135	-718	58	939	97	-103	-592	-765	141	52	19	2
926	-23	-174	-867	-653	-23	950	79	-99	-437	-762	133	52	21	10
926	-23	-174	-867	-653	-23	950	79	-99	-437	-762	133	52	21	10
963	-61	-194	-607	-542	-54	961	62	-89	-308	-760	121	52	18	0
975	-100	-201	-375	-440	-59	977	34	-85	-190	-762	146	50	18	7
975	-100	-201	-375	-440	-59	977	34	-85	-190	-762	146	50	18	7
969	-137	-195	-185	-393	-58	966	-5	-74	-23	-763	148	51	16	0
967	-166	-180	-116	-400	-18	939	6	-61	35	-772	142	54	10	1
967	-166	-180	-116	-400	-18	939	6	-61	35	-772	142	52	18	0
956	-187	-163	-53	-397	17	907	24	-46	9	-795	126	51	13	1
956	-187	-163	-53	-397	17	907	24	-46	9	-795	126	51	13	1
930	-188	-138	-43	-404	31	920	34	-51	-1	-806	139	52	19	3
930	-188	-138	-43	-404	31	920	34	-51	-1	-806	139	52	19	3
922	-169	-125	-49	-402	45	934	17	-69	52	-820	163	52	14	8
915	-150	-113	-64	-409	45	935	-4	-94	125	-834	148	50	18	9
915	-150	-113	-64	-409	45	935	-4	-94	125	-834	148	50	18	9
912	-119	-96	-17	-373	35	937	-16	-112	197	-841	136	54	14	7
912	-119	-96	-17	-373	35	937	-16	-112	197	-841	136	54	14	7
916	-107	-91	54	-364	28	931	-18	-125	269	-857	130	48	26	0
922	-77	-84	121	-301	28	946	-26	-156	325	-862	146	46	22	5
922	-77	-84	121	-301	28	946	-26	-156	325	-862	146	46	22	5
924	-28	-88	120	-296	38	962	-29	-199	367	-869	143	45	18	7
924	-28	-88	120	-296	38	962	-29	-199	367	-869	143	45	18	7
919	-8	-111	-2	-282	58	964	17	-234	324	-889	156	45	21	2
921	32	-131	-103	-306	34	966	85	-246	188	-914	178	43	22	3
921	32	-131	-103	-306	34	966	85	-246	188	-914	178	43	22	3
944	76	-136	-219	-321	53	984	131	-262	-14	-940	193	41	25	1
944	76	-136	-219	-321	53	984	131	-262	-14	-940	193	41	25	1
950	92	-128	-349	-298	97	975	105	-278	-94	-959	184	40	26	2
941	119	-122	-461	-327	39	962	54	-301	-135	-965	164	39	20	7
941	119	-122	-461	-327	39	962	54	-301	-135	-965	164	38	24	3
947	139	-125	-535	-338	22	989	14	-333	-118	-971	174	36	34	2
947	139	-125	-535	-338	22	989	14	-333	-118	-971	174	36	34	2
931	124	-143	-559	-321	8	1006	12	-347	-195	-991	179	35	32	0
951	104	-155	-524	-320	-24	1032	15	-352	-215	-1013	170	35	30	8
951	104	-155	-524	-320	-24	1032	15	-352	-215	-1013	170	35	30	8
982	60	-171	-531	-324	-97	1063	1	-365	-245	-1009	160	34	29	7
1061	-26	-227	-665	-299	-163	1106	-22	-371	-211	-1019	165	34	30	1
1061	-26	-227	-665	-299	-163	1106	-22	-371	-211	-1019	165	34	30	2
1146	-96	-266	-714	-254	-152	1155	67	-360	-263	-1080	160	36	30	8
1185	-149	-267	-727	-245	-77	1176	145	-355	-329	-1103	161	34	30	0
1185	-149	-267	-727	-245	-77	1176	145	-355	-329	-1103	161	34	30	0
1209	-159	-217	-694	-172	-3	1164	162	-337	-293	-1153	191	34	25	4
1193	-124	-147	-569	-114	-12	1153	153	-325	-257	-1201	185	35	29	4
1193	-124	-147	-569	-114	-12	1153	153	-325	-257	-1201	185	35	29	4
1168	-82	-60	-461	-46	-19	1154	160	-313	-209	-1237	170	35	28	0
1133	-45	53	-482	18	-44	1152	178	-296	-267	-1304	172	35	23	7
1133	-45	53	-482	18	-44	1152	178	-296	-267	-1304	172	35	23	7
1128	-41	127	-581	31	-41	1165	187	-283	-323	-1348	174	35	24	4
1129	-42	194	-723	41	-103	1206	197	-266	-438	-1418	197	36	25	3
1129	-42	194	-723	41	-103	1206	197	-266	-438	-1418	197	35	22	8
1165	-53	235	-902	85	-194	1278	203	-248	-584	-1474	216	36	27	4
1242	-24	250	-902	85	-194	1347	233	-224	-729	-1503	159	34	19	5
1242	-24	250	-933	171	-293	1347	233	-224	-729	-1503	159	36	21	0
1346	26	234	-1019	339	-389	1506	306	-132	-978	-1555	169	34	16	5
1346	26	234	-1019	339	-389	1561	389	-16	-978	-1555	169	35	17	1
1377	101	207	-1054	529	-340	1561	389	-16	-1027	-1590	195	36	16	3
1318	177	216	-1062	673	-318	1547	463	88	-1258	-1607	288	35	18	2
1318	177	216	-1062	673	-318	1502	453	152	-1258	-1607	288	34	16	4
1279	277	265	-955	856	-354	1502	453	152	-1514	-1621	329	34	16	3
1264	360	265	-871	1243	-380	1485	385	204	-1792	-1632	345	34	16	2
1264	360	265	-871	1243	-380	1443	219	153	-1792	-1632	345	35	19	5
1259	345	199	-946	1495	-264	1443	219	153	-1940	-1658	318	32	16	3
1256	292	69	-1107	1666	-176	1406	84	-41	-1944	-1615	311	33	20	4
1256	292	69	-1107	1666	-176	1275	-67	-368	-1767	-1479	169	32	17	4
1250	190	-95	-1242	1599	-50	1275	-67	-368	-1767	-1479	169	34	16	3
1317	138	-206	-1382	1453	105	1192	-168	-582	-1404	-1394	106	35	16	2
