942	-160	-232	-105	-567	-24	973	-83	-183	-194	-546	-136	41	28	18
955	-125	-201	-105	-542	-4	967	-88	-184	-173	-570	-141	33	25	17
952	-100	-187	-132	-529	5	971	-90	-192	-147	-591	-145	28	28	26
952	-100	-187	-132	-529	5	971	-90	-192	-147	-591	-145	28	28	26
944	-80	-181	-196	-529	11	979	-84	-220	-121	-602	-150	28	29	24
936	-54	-194	-243	-545	12	977	-67	-245	-140	-611	-158	26	28	24
936	-54	-194	-243	-545	12	977	-67	-245	-140	-611	-158	24	32	24
935	-23	-212	-274	-553	20	980	-44	-263	-177	-637	-158	19	32	29
935	-23	-212	-274	-553	20	979	-30	-266	-216	-657	-159	18	33	30
929	-2	-227	-290	-576	25	979	-30	-266	-216	-657	-159	20	39	33
923	11	-241	-320	-571	22	976	-18	-263	-252	-677	-161	19	33	36
923	11	-241	-320	-571	22	976	-18	-263	-252	-677	-161	19	33	36
927	16	-241	-338	-562	16	973	-10	-265	-304	-699	-169	20	40	34
934	13	-229	-384	-549	11	968	-4	-265	-344	-729	-180	18	40	42
934	13	-229	-384	-549	11	968	-4	-265	-344	-729	-180	18	40	42
941	-6	-205	-460	-529	17	973	-3	-262	-375	-759	-194	14	46	46
946	-28	-194	-515	-518	16	981	-9	-265	-372	-789	-214	15	47	46
946	-28	-194	-515	-518	16	981	-9	-265	-372	-789	-214	14	46	48
954	-48	-193	-570	-516	7	990	-22	-270	-357	-816	-229	14	48	54
954	-48	-193	-570	-516	7	1011	-34	-280	-357	-816	-229	10	50	59
980	-72	-203	-626	-522	-4	1011	-34	-280	-318	-858	-260	10	53	59
1011	-82	-221	-639	-502	-6	1036	-32	-286	-277	-890	-277	17	57	64
1011	-82	-221	-639	-502	-6	1036	-32	-286	-277	-890	-277	17	57	64
1051	-86	-242	-612	-482	-8	1063	-10	-297	-235	-940	-298	16	58	61
1092	-93	-263	-518	-385	-7	1083	24	-301	-205	-973	-319	10	49	69
1092	-93	-263	-518	-385	-7	1083	24	-301	-205	-973	-319	10	49	69
1113	-96	-282	-412	-310	-34	1100	54	-301	-178	-1011	-352	10	61	69
1128	-111	-297	-297	-222	-63	1116	75	-303	-122	-1052	-380	14	56	60
1128	-111	-297	-297	-222	-63	1125	82	-304	-122	-1052	-380	14	52	58
1134	-133	-292	-222	-108	-98	1125	82	-304	-99	-1093	-408	14	46	58
1139	-141	-269	-217	-36	-123	1139	77	-310	-103	-1147	-423	5	44	48
1139	-141	-269	-217	-36	-123	1159	67	-312	-130	-1192	-429	13	42	40
1148	-146	-221	-241	2	-143	1159	67	-312	-130	-1192	-429	18	43	40
1162	-153	-128	-259	3	-128	1184	54	-312	-173	-1244	-436	12	37	29
1193	-157	-53	-259	3	-128	1228	36	-312	-253	-1309	-452	10	33	16
1193	-157	-53	-235	11	-125	1228	36	-312	-253	-1309	-452	11	28	18
1255	-156	4	-172	29	-138	1280	22	-292	-291	-1387	-463	12	29	18
1327	-150	50	-129	133	-131	1342	31	-253	-309	-1483	-445	10	24	14
1327	-150	50	-129	133	-131	1342	31	-253	-309	-1483	-445	16	24	13
1349	-136	75	-165	279	-113	1378	55	-175	-380	-1586	-415	11	28	12
1352	-101	91	-165	279	-113	1405	88	-109	-485	-1667	-387	8	24	12
1352	-101	91	-236	452	-113	1405	88	-109	-485	-1667	-387	17	26	11
1357	-42	92	-292	623	-134	1446	132	-39	-626	-1775	-355	9	25	12
1357	-42	92	-292	623	-134	1492	166	9	-703	-1834	-320	13	26	14
1341	55	103	-306	940	-166	1492	166	9	-703	-1834	-320	12	20	16
1298	164	144	-160	1335	-251	1549	209	61	-815	-1857	-265	14	25	8
1298	164	144	-160	1335	-251	1549	209	61	-815	-1857	-265	14	25	8
1231	305	192	161	1618	-449	1605	243	91	-926	-1818	-235	9	25	4
1225	447	265	368	2032	-671	1675	265	113	-1325	-1761	-203	10	23	14
1225	447	265	368	2032	-671	1675	265	113	-1325	-1761	-203	10	23	14
1253	410	285	185	2090	-637	1735	210	37	-1728	-1659	-144	9	24	7
1312	314	265	-279	2231	-572	1627	16	-194	-2033	-1618	-150	8	25	1
1312	314	265	-279	2231	-572	1627	16	-194	-2033	-1618	-150	8	25	1
1402	142	168	-862	2495	-469	1436	-313	-548	-1784	-1758	-359	8	23	4
1462	15	-3	-1356	2428	-330	1363	-491	-804	-1323	-1802	-552	12	19	1
1507	-68	-222	-1626	2219	-95	1405	-504	-1075	-11	-1600	-737	14	22	0
1507	-68	-222	-1626	2219	-95	1405	-504	-1075	-11	-1600	-737	13	21	3
1549	-141	-481	-1414	1950	264	1396	-458	-1039	646	-1402	-697	14	24	4
1553	-125	-627	-1177	1740	476	1311	-375	-893	993	-1258	-566	13	19	3
1553	-125	-627	-1177	1740	476	1311	-375	-893	993	-1258	-566	13	19	3
1547	-96	-705	-895	1673	632	1154	-216	-811	1281	-910	-514	8	17	1
1523	-134	-705	-385	1777	686	984	-22	-813	1185	-609	-561	8	17	11
1523	-134	-705	-385	1777	686	984	-22	-813	1185	-609	-561	8	17	11
1476	-195	-658	39	1814	692	800	221	-696	1101	-312	-504	9	20	0
1428	-239	-582	391	1810	653	672	210	-518	703	-303	-383	8	21	2
1428	-239	-582	391	1810	653	672	210	-518	703	-303	-383	8	21	2
1359	-226	-461	682	1722	598	630	210	-413	419	-12	-223	9	13	2
1308	-204	-375	809	1657	480	586	216	-286	28	306	-41	8	19	2
1308	-204	-375	809	1657	480	586	216	-286	28	306	-41	8	19	2
1272	-169	-306	830	1592	365	520	193	-239	-97	519	28	5	28	2
1272	-169	-306	830	1592	365	520	193	-239	-97	519	28	5	28	2
1194	-109	-249	673	1529	293	442	100	-269	93	759	9	9	21	3
1131	-103	-240	560	1475	270	397	7	-333	333	938	29	9	22	0
1131	-103	-240	560	1475	270	397	7	-333	333	938	29	9	22	0
1091	-99	-256	534	1457	308	394	-12	-376	393	1189	-4	9	19	3
1091	-99	-256	534	1457	308	394	-12	-376	393	1189	-4	9	19	3
1060	-95	-310	715	1424	368	412	2	-395	310	1469	11	9	16	4
1039	-74	-356	942	1381	418	413	16	-411	244	1637	30	14	20	4
1039	-74	-356	942	1381	418	413	16	-411	244	1637	30	14	20	4
999	-44	-385	1087	1322	435	408	-2	-436	286	1859	80	9	16	2
999	-44	-385	1087	1322	435	413	-39	-424	286	1859	80	9	16	2
933	-36	-387	1215	1257	410	413	-39	-424	347	2041	131	8	24	4
870	-35	-360	1330	1163	366	432	-67	-408	443	2213	186	12	16	0
870	-35	-360	1330	1163	366	432	-67	-408	443	2213	186	12	16	0
815	-30	-326	1477	999	321	470	-72	-415	597	2391	252	14	18	5
762	2	-295	1638	792	293	512	-52	-444	641	2554	312	10	22	0
762	2	-295	1638	792	293	512	-52	-444	641	2554	312	9	20	4
741	48	-284	1673	637	280	561	-14	-509	616	2704	398	9	21	1
741	48	-284	1673	637	280	561	-14	-509	616	2704	398	9	21	1
709	103	-281	1569	536	266	610	20	-563	592	2843	468	10	19	3
668	176	-277	1303	422	229	673	51	-625	561	2949	541	14	20	4
668	176	-277	1303	422	229	673	51	-625	561	2949	541	4	20	3
631	231	-263	1045	364	185	762	89	-689	509	3086	590	3	19	4
631	231	-263	1045	364	185	762	89	-689	509	3086	590	3	19	4
601	285	-241	723	329	157	792	133	-730	451	3170	564	5	19	2
589	326	-218	398	309	169	869	203	-748	253	3244	593	9	22	5
589	326	-218	398	309	169	869	203	-748	253	3244	593	14	22	4
585	348	-195	40	274	221	934	257	-766	83	3307	634	11	21	0
585	348	-195	40	274	221	934	257	-766	83	3307	634	11	21	0
588	341	-180	-212	198	277	998	290	-801	-77	3392	667	11	20	4
590	314	-167	-435	96	341	1077	283	-840	-188	3476	731	14	21	5
590	314	-167	-435	96	341	1077	283	-840	-188	3476	731	11	17	4
573	282	-158	-651	-11	418	1135	254	-850	-211	3523	794	1	20	3
546	253	-161	-651	-11	418	1223	205	-873	-211	3523	794	11	14	3
546	253	-161	-695	-69	459	1223	205	-873	-232	3571	870	9	20	10
515	214	-175	-632	-120	465	1284	170	-908	-191	3572	916	9	17	2
515	214	-175	-632	-120	465	1284	170	-908	-191	3572	916	9	17	2
475	166	-195	-495	-201	420	1315	134	-940	-122	3514	907	6	20	3
446	123	-202	-378	-259	348	1314	99	-984	7	3399	964	7	20	2
446	123	-202	-378	-259	348	1314	99	-984	7	3399	964	7	20	2
427	79	-180	-268	-285	252	1313	100	-1010	173	3272	1020	9	20	6
458	37	-99	-128	-315	117	1295	140	-1004	249	3103	1038	13	19	4
458	37	-99	-128	-315	117	1295	140	-1004	249	3103	1038	10	18	1
527	1	6	5	-356	35	1252	177	-974	271	2865	990	9	19	3
527	1	6	5	-356	35	1252	177	-974	271	2865	990	9	19	3
634	-64	142	233	-436	16	1208	238	-959	217	2607	922	9	20	2
818	-178	345	687	-506	60	1154	296	-966	217	2607	922	7	20	5
818	-178	345	687	-506	60	1154	296	-966	107	2216	803	6	19	0
991	-232	531	1099	-524	105	1068	293	-998	191	1844	739	8	21	0
991	-232	531	1099	-524	105	1068	293	-998	191	1844	739	8	21	0
1171	-238	750	1552	-367	122	850	307	-1162	281	1348	641	10	19	4
1379	-230	1082	1762	145	234	576	354	-1186	-12	651	430	14	16	4
1379	-230	1082	1762	145	234	576	354	-1186	-12	651	430	14	16	4
1470	-232	1304	1285	112	377	351	337	-1105	-176	-65	225	13	17	4
1493	-187	1370	659	-317	339	257	200	-1142	-164	-750	35	10	15	2
1493	-187	1370	659	-317	339	257	200	-1142	-164	-750	35	10	17	7
1417	-128	1328	246	-527	176	300	126	-1236	28	-1101	-94	8	22	3
1263	-74	1226	90	-585	2	465	104	-1229	124	-1333	-97	9	18	2
1263	-74	1226	90	-585	2	465	104	-1229	124	-1333	-97	8	21	4
1070	-9	973	69	-498	-80	692	48	-948	94	-1273	-167	15	13	0
1070	-9	973	69	-498	-80	692	48	-948	94	-1273	-167	15	13	0
752	42	498	189	-275	-30	1178	-67	34	-172	-802	-223	16	17	3
516	82	137	140	-283	98	1757	-77	843	475	-208	-62	27	19	3
516	82	137	140	-283	98	1757	-77	843	475	-208	-62	24	17	4
399	183	-147	-77	-618	182	1843	102	787	648	-232	124	30	6	1
399	183	-147	-77	-618	182	1843	102	787	648	-232	124	30	6	1
559	290	-465	-153	-1738	211	1311	460	94	524	-560	-8	53	15	5
920	311	-710	-76	-2502	303	1156	677	128	162	-1015	-144	71	10	5
920	311	-710	-76	-2502	303	1156	677	128	162	-1015	-144	73	15	3
1366	245	-843	483	-2472	120	1545	522	311	275	-811	-178	84	20	2
1951	125	-587	1326	-1833	-184	1487	465	143	622	-744	-284	81	24	2
1951	125	-587	1326	-1833	-184	1487	465	143	622	-744	-284	80	18	5
2284	180	51	1317	-768	-37	1144	409	-92	668	-1105	-395	82	16	0
2181	371	856	1179	716	-50	1019	197	-144	668	-1105	-395	80	18	6
2181	371	856	1179	716	-50	1019	197	-144	739	-690	-192	82	18	4
1634	532	1321	948	842	-178	1015	-74	-172	562	-850	-160	78	18	0
1634	532	1321	948	842	-178	1102	-519	-410	562	-850	-160	77	24	0
1179	462	1125	767	122	-193	1102	-519	-410	1065	-599	-36	78	22	1
835	334	719	536	-420	-64	1107	-833	-584	1456	-879	27	78	17	1
835	334	719	536	-420	-64	1107	-833	-584	1456	-879	27	78	17	1
692	131	289	62	-1100	242	1171	-676	-621	2043	-771	-118	85	20	14
665	-262	-371	77	-1758	467	1205	12	-525	1848	-683	-175	86	19	6
665	-262	-371	77	-1758	467	1205	12	-525	1848	-683	-175	86	19	6
720	-415	-891	-125	-1882	497	1168	403	-408	758	-872	-57	88	25	7
735	-440	-1145	-982	-1667	483	1179	503	-365	-1	-777	102	88	20	5
735	-440	-1145	-982	-1667	483	1179	503	-365	-1	-777	102	88	20	5
716	-390	-1095	-1218	-1784	395	1141	362	-329	-327	-663	128	88	17	6
734	-337	-859	-697	-1542	261	1045	212	-255	-395	-666	109	88	23	4
734	-337	-859	-697	-1542	261	1045	212	-255	-395	-666	109	88	23	4
796	-328	-554	-330	-1002	165	945	103	-218	-421	-570	78	89	21	6
873	-337	-238	-290	-627	68	938	30	-210	-329	-516	59	91	18	9
873	-337	-238	-290	-627	68	938	30	-210	-329	-516	59	91	18	9
900	-325	-121	-376	-809	-20	973	-23	-165	-334	-483	74	91	20	8
905	-259	-158	-246	-947	-143	994	-63	-124	-240	-490	116	93	20	5
905	-259	-158	-246	-947	-143	994	-63	-124	-240	-490	116	90	18	4
925	-146	-318	41	-790	-253	984	-107	-85	-200	-545	68	91	20	9
925	-146	-318	41	-790	-253	982	-151	-67	-106	-555	12	88	19	8
977	-112	-383	14	-731	-242	982	-151	-67	-106	-555	12	90	21	7
1046	-102	-338	-146	-692	-147	996	-165	-50	-84	-561	-5	88	22	6
1046	-102	-338	-146	-692	-147	996	-165	-50	-84	-561	-5	88	22	6
1107	-86	-197	-173	-602	16	1014	-145	-46	-209	-564	-23	88	20	4
1125	-57	-84	-155	-531	143	1015	-137	-40	-271	-567	-22	86	20	6
1125	-57	-84	-155	-531	143	1015	-137	-40	-271	-567	-22	86	20	6
1101	-4	-9	-206	-507	231	990	-152	-44	-219	-597	-33	84	21	6
1028	61	14	-301	-556	278	974	-160	-57	-195	-639	-67	83	22	5
1028	61	14	-301	-556	278	974	-160	-57	-195	-639	-67	83	22	5
978	108	-13	-420	-626	285	975	-137	-69	-119	-616	-87	81	23	4
978	108	-13	-420	-626	285	974	-86	-73	-92	-634	-93	80	19	1
928	138	-75	-515	-606	282	974	-86	-73	-92	-634	-93	79	22	8
880	134	-174	-621	-528	242	973	-45	-84	-79	-632	-80	75	17	7
880	134	-174	-621	-528	242	973	-45	-84	-79	-632	-80	75	17	7
858	98	-246	-726	-479	205	974	-14	-113	-127	-617	-83	74	23	6
852	47	-297	-803	-464	165	976	-7	-164	-178	-591	-84	72	23	4
852	47	-297	-803	-464	165	976	-7	-164	-178	-591	-84	74	19	6
856	-23	-323	-834	-498	128	970	-15	-210	-215	-595	-82	72	25	6
856	-23	-323	-834	-498	128	970	-15	-210	-215	-595	-82	72	25	6
860	-71	-326	-810	-517	114	969	-16	-255	-283	-577	-82	69	21	5
860	-107	-334	-760	-540	105	969	-17	-265	-348	-562	-68	70	22	6
860	-107	-334	-760	-540	105	969	-17	-265	-348	-562	-68	70	22	6
864	-135	-350	-688	-555	101	973	-9	-265	-421	-552	-63	70	20	4
873	-149	-357	-637	-563	89	979	-7	-255	-493	-546	-57	70	26	6
873	-149	-357	-637	-563	89	979	-7	-255	-493	-546	-57	70	26	6
888	-161	-352	-581	-549	75	976	-11	-235	-515	-555	-56	66	25	4
888	-161	-352	-581	-549	75	976	-31	-210	-466	-552	-65	55	26	5
902	-170	-323	-501	-532	60	976	-31	-210	-466	-552	-65	62	29	6
912	-175	-290	-456	-536	52	987	-40	-213	-429	-547	-74	59	30	4
912	-175	-290	-456	-536	52	987	-40	-213	-429	-547	-74	59	30	4
918	-170	-257	-413	-546	47	986	-62	-216	-364	-551	-86	59	28	8
921	-151	-220	-375	-564	36	986	-84	-227	-256	-552	-112	55	28	12
921	-151	-220	-375	-564	36	986	-84	-227	-256	-552	-112	55	28	12
921	-133	-200	-377	-576	23	981	-96	-232	-205	-560	-129	53	27	8
932	-106	-191	-389	-573	38	978	-96	-233	-172	-569	-144	48	32	9
932	-106	-191	-389	-573	38	978	-96	-233	-172	-569	-144	48	32	9
929	-90	-194	-370	-578	47	980	-89	-227	-165	-589	-155	45	32	12
928	-79	-193	-378	-591	51	978	-80	-216	-174	-592	-158	39	33	10
928	-79	-193	-378	-591	51	978	-80	-216	-174	-592	-158	38	33	12
931	-68	-180	-391	-621	26	973	-59	-213	-204	-625	-165	37	36	13
954	-59	-167	-397	-598	53	975	-44	-208	-248	-645	-162	32	36	16
954	-59	-167	-397	-598	53	975	-44	-208	-248	-645	-162	29	35	18
975	-50	-145	-430	-559	59	976	-38	-205	-300	-677	-161	28	39	12
975	-50	-145	-430	-559	59	972	-37	-197	-300	-677	-161	22	42	12
983	-48	-124	-491	-524	71	972	-37	-197	-346	-717	-166	23	42	10
986	-50	-108	-522	-499	81	973	-45	-195	-387	-760	-176	16	48	22
986	-50	-108	-522	-499	81	973	-45	-195	-387	-760	-176	16	48	22
973	-53	-89	-539	-468	70	969	-56	-198	-386	-805	-195	17	50	20
952	-62	-76	-565	-484	45	974	-60	-216	-391	-849	-209	13	58	19
952	-62	-76	-565	-484	45	974	-60	-216	-391	-849	-209	13	58	19
942	-81	-81	-606	-507	26	984	-59	-249	-355	-889	-246	16	65	20
949	-111	-113	-667	-542	0	999	-60	-273	-301	-920	-276	12	64	16
949	-111	-113	-667	-542	0	999	-60	-273	-301	-920	-276	12	64	16
968	-130	-154	-717	-556	-24	1028	-57	-301	-227	-958	-288	12	72	23
1002	-138	-205	-735	-525	-44	1051	-40	-328	-192	-987	-297	10	80	23
1002	-138	-205	-735	-525	-44	1051	-40	-328	-192	-987	-297	8	86	25
1060	-138	-273	-639	-456	-61	1075	-12	-349	-182	-1033	-317	10	85	21
1101	-136	-318	-510	-372	-60	1109	35	-359	-173	-1073	-340	10	86	29
